ReqType, MatchTime,  MatchPri, OpenPri, HighPri, LowPri, TolMatchQty
1, 110740026000, 10707, 10713, 10749, 10682, 61132
1, 110740026000, 10707, 10713, 10749, 10682, 61132
1, 110742128000, 10707, 10713, 10749, 10682, 61136
1, 110742128000, 10707, 10713, 10749, 10682, 61136
1, 110742128000, 10707, 10713, 10749, 10682, 61136
1, 110742128000, 10707, 10713, 10749, 10682, 61136
1, 110742501000, 10707, 10713, 10749, 10682, 61137
1, 110742501000, 10706, 10713, 10749, 10682, 61140
1, 110742501000, 10706, 10713, 10749, 10682, 61140
1, 110742501000, 10706, 10713, 10749, 10682, 61140
1, 110742501000, 10706, 10713, 10749, 10682, 61140
1, 110742841000, 10707, 10713, 10749, 10682, 61141
1, 110742841000, 10707, 10713, 10749, 10682, 61141
1, 110742841000, 10707, 10713, 10749, 10682, 61141
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110743132000, 10707, 10713, 10749, 10682, 61142
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110749972000, 10707, 10713, 10749, 10682, 61143
1, 110755597000, 10706, 10713, 10749, 10682, 61144
1, 110755597000, 10706, 10713, 10749, 10682, 61146
1, 110755597000, 10706, 10713, 10749, 10682, 61147
1, 110755597000, 10706, 10713, 10749, 10682, 61154
1, 110755597000, 10706, 10713, 10749, 10682, 61158
1, 110755597000, 10706, 10713, 10749, 10682, 61158
1, 110755597000, 10706, 10713, 10749, 10682, 61158
1, 110755597000, 10706, 10713, 10749, 10682, 61158
1, 110755597000, 10706, 10713, 10749, 10682, 61158
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110756071000, 10706, 10713, 10749, 10682, 61159
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110800679000, 10706, 10713, 10749, 10682, 61160
1, 110805664000, 10706, 10713, 10749, 10682, 61161
1, 110805664000, 10706, 10713, 10749, 10682, 61161
1, 110805664000, 10706, 10713, 10749, 10682, 61161
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110806032000, 10706, 10713, 10749, 10682, 61164
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110807482000, 10706, 10713, 10749, 10682, 61165
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110816131000, 10706, 10713, 10749, 10682, 61166
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110825618000, 10705, 10713, 10749, 10682, 61167
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110827629000, 10706, 10713, 10749, 10682, 61169
1, 110832691000, 10706, 10713, 10749, 10682, 61170
1, 110832691000, 10706, 10713, 10749, 10682, 61170
1, 110833179000, 10706, 10713, 10749, 10682, 61180
1, 110833179000, 10706, 10713, 10749, 10682, 61180
1, 110833179000, 10706, 10713, 10749, 10682, 61180
1, 110833179000, 10706, 10713, 10749, 10682, 61180
1, 110833179000, 10706, 10713, 10749, 10682, 61180
1, 110833179000, 10706, 10713, 10749, 10682, 61180
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110835025000, 10706, 10713, 10749, 10682, 61181
1, 110838589000, 10706, 10713, 10749, 10682, 61182
1, 110838589000, 10706, 10713, 10749, 10682, 61182
1, 110838589000, 10706, 10713, 10749, 10682, 61182
1, 110838589000, 10706, 10713, 10749, 10682, 61182
1, 110838589000, 10706, 10713, 10749, 10682, 61182
1, 110840104000, 10706, 10713, 10749, 10682, 61184
1, 110840104000, 10706, 10713, 10749, 10682, 61184
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110840180000, 10706, 10713, 10749, 10682, 61194
1, 110849414000, 10706, 10713, 10749, 10682, 61195
1, 110849414000, 10706, 10713, 10749, 10682, 61195
1, 110849414000, 10706, 10713, 10749, 10682, 61195
1, 110849414000, 10706, 10713, 10749, 10682, 61195
1, 110849414000, 10706, 10713, 10749, 10682, 61195
1, 110849414000, 10706, 10713, 10749, 10682, 61195
1, 110849414000, 10706, 10713, 10749, 10682, 61195
1, 110853489000, 10706, 10713, 10749, 10682, 61196
1, 110853489000, 10706, 10713, 10749, 10682, 61196
1, 110853489000, 10706, 10713, 10749, 10682, 61196
1, 110854218000, 10706, 10713, 10749, 10682, 61197
1, 110854218000, 10706, 10713, 10749, 10682, 61197
1, 110854988000, 10706, 10713, 10749, 10682, 61198
1, 110854988000, 10706, 10713, 10749, 10682, 61198
1, 110855412000, 10706, 10713, 10749, 10682, 61199
1, 110855412000, 10706, 10713, 10749, 10682, 61199
1, 110855412000, 10706, 10713, 10749, 10682, 61199
1, 110855412000, 10706, 10713, 10749, 10682, 61199
1, 110855412000, 10706, 10713, 10749, 10682, 61199
1, 110855412000, 10706, 10713, 10749, 10682, 61199
1, 110858789000, 10706, 10713, 10749, 10682, 61200
1, 110858789000, 10706, 10713, 10749, 10682, 61200
1, 110858789000, 10706, 10713, 10749, 10682, 61200
1, 110858789000, 10706, 10713, 10749, 10682, 61200
1, 110858789000, 10706, 10713, 10749, 10682, 61200
1, 110859742000, 10706, 10713, 10749, 10682, 61201
1, 110859742000, 10706, 10713, 10749, 10682, 61201
1, 110859742000, 10706, 10713, 10749, 10682, 61201
1, 110859742000, 10706, 10713, 10749, 10682, 61201
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110901462000, 10707, 10713, 10749, 10682, 61202
1, 110904003000, 10706, 10713, 10749, 10682, 61203
1, 110904003000, 10706, 10713, 10749, 10682, 61203
1, 110904003000, 10706, 10713, 10749, 10682, 61203
1, 110904624000, 10707, 10713, 10749, 10682, 61204
1, 110904624000, 10707, 10713, 10749, 10682, 61204
1, 110904624000, 10707, 10713, 10749, 10682, 61204
1, 110904624000, 10707, 10713, 10749, 10682, 61204
1, 110905425000, 10706, 10713, 10749, 10682, 61205
1, 110905425000, 10706, 10713, 10749, 10682, 61205
1, 110905425000, 10706, 10713, 10749, 10682, 61205
1, 110905425000, 10706, 10713, 10749, 10682, 61205
1, 110905425000, 10706, 10713, 10749, 10682, 61205
1, 110906196000, 10706, 10713, 10749, 10682, 61206
1, 110906196000, 10706, 10713, 10749, 10682, 61242
1, 110906196000, 10706, 10713, 10749, 10682, 61242
1, 110906196000, 10706, 10713, 10749, 10682, 61242
1, 110906196000, 10706, 10713, 10749, 10682, 61242
1, 110906196000, 10706, 10713, 10749, 10682, 61242
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110906892000, 10706, 10713, 10749, 10682, 61243
1, 110910930000, 10706, 10713, 10749, 10682, 61244
1, 110910930000, 10706, 10713, 10749, 10682, 61244
1, 110910930000, 10706, 10713, 10749, 10682, 61244
1, 110910930000, 10706, 10713, 10749, 10682, 61244
1, 110910930000, 10706, 10713, 10749, 10682, 61244
1, 110910930000, 10706, 10713, 10749, 10682, 61244
1, 110910930000, 10706, 10713, 10749, 10682, 61244
1, 110910930000, 10706, 10713, 10749, 10682, 61244
1, 110915850000, 10705, 10713, 10749, 10682, 61245
1, 110915850000, 10705, 10713, 10749, 10682, 61245
1, 110915850000, 10705, 10713, 10749, 10682, 61245
1, 110915850000, 10705, 10713, 10749, 10682, 61245
1, 110915850000, 10705, 10713, 10749, 10682, 61245
1, 110918487000, 10705, 10713, 10749, 10682, 61246
1, 110918487000, 10705, 10713, 10749, 10682, 61246
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110919126000, 10706, 10713, 10749, 10682, 61247
1, 110925276000, 10706, 10713, 10749, 10682, 61248
1, 110925276000, 10706, 10713, 10749, 10682, 61248
1, 110925276000, 10706, 10713, 10749, 10682, 61248
1, 110925276000, 10706, 10713, 10749, 10682, 61248
1, 110925276000, 10706, 10713, 10749, 10682, 61248
1, 110925997000, 10705, 10713, 10749, 10682, 61249
1, 110925997000, 10705, 10713, 10749, 10682, 61249
1, 110925997000, 10705, 10713, 10749, 10682, 61249
1, 110925997000, 10705, 10713, 10749, 10682, 61249
1, 110925997000, 10705, 10713, 10749, 10682, 61249
1, 110925997000, 10705, 10713, 10749, 10682, 61249
1, 110925997000, 10705, 10713, 10749, 10682, 61249
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110932193000, 10706, 10713, 10749, 10682, 61250
1, 110935745000, 10706, 10713, 10749, 10682, 61251
1, 110935745000, 10706, 10713, 10749, 10682, 61251
1, 110935745000, 10706, 10713, 10749, 10682, 61251
1, 110935745000, 10706, 10713, 10749, 10682, 61251
1, 110935745000, 10706, 10713, 10749, 10682, 61251
1, 110936824000, 10706, 10713, 10749, 10682, 61252
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110936881000, 10706, 10713, 10749, 10682, 61253
1, 110940476000, 10706, 10713, 10749, 10682, 61254
1, 110940476000, 10706, 10713, 10749, 10682, 61254
1, 110940476000, 10706, 10713, 10749, 10682, 61254
1, 110940476000, 10706, 10713, 10749, 10682, 61254
1, 110940476000, 10706, 10713, 10749, 10682, 61254
1, 110940476000, 10706, 10713, 10749, 10682, 61254
1, 110940476000, 10706, 10713, 10749, 10682, 61254
1, 110943346000, 10706, 10713, 10749, 10682, 61255
1, 110943346000, 10706, 10713, 10749, 10682, 61255
1, 110943430000, 10706, 10713, 10749, 10682, 61271
1, 110943430000, 10706, 10713, 10749, 10682, 61271
1, 110943555000, 10706, 10713, 10749, 10682, 61272
1, 110943555000, 10706, 10713, 10749, 10682, 61276
1, 110943555000, 10706, 10713, 10749, 10682, 61288
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110943555000, 10706, 10713, 10749, 10682, 61291
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110948635000, 10706, 10713, 10749, 10682, 61293
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 110951461000, 10706, 10713, 10749, 10682, 61294
1, 111003211000, 10706, 10713, 10749, 10682, 61295
1, 111003211000, 10706, 10713, 10749, 10682, 61295
1, 111003211000, 10706, 10713, 10749, 10682, 61295
1, 111003211000, 10706, 10713, 10749, 10682, 61295
